Date,Open,High,Low,Close
24-January-2005,1598.32,1606.40,1569.73,1575.47,
25-January-2005,1569.28,1592.63,1566.59,1589.36,
27-January-2005,1600.19,1623.38,1600.19,1619.36,
28-January-2005,1625.43,1676.56,1624.51,1673.57,
31-January-2005,1677.78,1712.72,1677.14,1703.58,
1-February-2005,1708.89,1713.80,1687.97,1693.90,
2-February-2005,1702.11,1715.81,1687.16,1691.81,
3-February-2005,1698.76,1716.74,1696.43,1711.78,
4-February-2005,1715.39,1724.52,1698.66,1703.43,
7-February-2005,1714.86,1716.11,1675.25,1679.65,
8-February-2005,1682.20,1688.51,1672.92,1682.62,
9-February-2005,1686.27,1697.05,1685.10,1688.40,
10-February-2005,1685.50,1689.94,1672.92,1679.27,
11-February-2005,1691.65,1718.17,1691.65,1716.71,
14-February-2005,1742.49,1765.03,1736.64,1758.92,
15-February-2005,1760.70,1763.48,1739.20,1758.07,
16-February-2005,1761.01,1769.73,1739.15,1745.28,
17-February-2005,1740.49,1740.49,1719.40,1735.95,
18-February-2005,1734.32,1745.03,1730.15,1736.25,
21-February-2005,1736.07,1736.70,1711.25,1716.80,
22-February-2005,1716.23,1731.59,1707.80,1726.38,
23-February-2005,1725.21,1727.02,1713.56,1717.61,
24-February-2005,1722.55,1734.09,1716.50,1720.28,
25-February-2005,1722.89,1740.08,1719.67,1729.02,
28-February-2005,1736.84,1768.17,1716.76,1765.59,
1-March-2005,1765.91,1765.91,1722.24,1725.98,
2-March-2005,1730.97,1751.06,1725.96,1738.44,
3-March-2005,1742.42,1768.89,1736.49,1762.36,
4-March-2005,1762.84,1786.81,1762.84,1779.42,
7-March-2005,1784.86,1786.53,1773.39,1782.45,
8-March-2005,1785.48,1803.44,1779.50,1792.15,
9-March-2005,1791.76,1802.17,1771.64,1786.41,
10-March-2005,1777.70,1778.18,1759.94,1775.04,
11-March-2005,1778.18,1788.83,1765.04,1769.48,
14-March-2005,1764.86,1783.96,1759.95,1769.68,
15-March-2005,1769.92,1772.21,1743.77,1748.48,
16-March-2005,1742.27,1755.76,1730.97,1737.20,
17-March-2005,1731.38,1738.58,1714.24,1719.84,
18-March-2005,1720.06,1736.41,1701.03,1733.50,
21-March-2005,1737.96,1756.79,1737.96,1749.17,
22-March-2005,1747.07,1752.10,1728.99,1733.60,
23-March-2005,1731.82,1737.65,1692.24,1697.83,
24-March-2005,1690.17,1708.90,1678.84,1684.30,
28-March-2005,1690.23,1713.60,1687.17,1695.99,
29-March-2005,1695.52,1695.52,1664.60,1674.12,
30-March-2005,1673.66,1682.21,1657.77,1674.68,
31-March-2005,1683.88,1746.62,1683.88,1732.00,
1-April-2005,1734.06,1758.01,1714.18,1754.66,
4-April-2005,1758.09,1768.06,1738.95,1749.65,
5-April-2005,1748.86,1757.90,1731.26,1740.15,
6-April-2005,1742.77,1753.90,1736.76,1749.97,
7-April-2005,1752.54,1762.58,1726.36,1732.49,
8-April-2005,1728.90,1731.55,1696.80,1700.77,
11-April-2005,1691.92,1691.92,1661.49,1665.20,
12-April-2005,1666.66,1689.10,1666.30,1684.74,
13-April-2005,1683.67,1699.79,1673.25,1679.84,
15-April-2005,1607.80,1611.74,1587.68,1590.84,
18-April-2005,1581.77,1587.41,1558.32,1573.99,
19-April-2005,1583.44,1613.08,1541.56,1549.57,
20-April-2005,1551.47,1560.07,1527.63,1555.67,
21-April-2005,1558.91,1573.86,1543.95,1570.73,
22-April-2005,1590.50,1613.36,1590.50,1608.31,
25-April-2005,1615.26,1620.13,1602.29,1616.08,
26-April-2005,1608.48,1613.09,1592.37,1594.61,
27-April-2005,1573.32,1579.17,1554.33,1567.77,
28-April-2005,1560.55,1574.13,1555.98,1571.53,
29-April-2005,1572.51,1577.51,1550.58,1556.29,
2-May-2005,1572.69,1581.44,1558.99,1573.76,
3-May-2005,1577.28,1580.85,1569.30,1571.43,
4-May-2005,1573.55,1597.30,1573.35,1595.27,
5-May-2005,1604.75,1627.02,1604.75,1619.87,
6-May-2005,1622.64,1641.73,1614.08,1637.30,
9-May-2005,1636.83,1680.88,1636.83,1678.10,
10-May-2005,1681.55,1683.48,1661.58,1665.52,
11-May-2005,1656.86,1664.23,1640.71,1660.01,
12-May-2005,1657.61,1666.18,1650.57,1662.14,
13-May-2005,1655.71,1655.71,1641.38,1645.02,
16-May-2005,1647.37,1676.08,1647.37,1673.20,
17-May-2005,1680.98,1690.96,1654.55,1662.79,
18-May-2005,1660.69,1660.69,1628.28,1650.18,
19-May-2005,1659.91,1685.24,1659.91,1679.16,
20-May-2005,1674.54,1699.48,1663.80,1694.60,
23-May-2005,1697.54,1721.54,1693.20,1714.22,
24-May-2005,1723.75,1733.12,1709.12,1721.59,
25-May-2005,1720.83,1742.87,1707.16,1731.31,
26-May-2005,1730.11,1762.32,1730.11,1755.94,
27-May-2005,1769.23,1783.99,1761.12,1767.74,
30-May-2005,1763.70,1773.35,1747.76,1757.95,
31-May-2005,1758.53,1781.23,1753.64,1778.48,
1-June-2005,1778.22,1782.58,1759.50,1764.19,
2-June-2005,1767.06,1772.01,1741.52,1745.62,
3-June-2005,1747.47,1792.27,1743.57,1784.01,
4-June-2005,1774.38,1780.76,1770.31,1778.24,
6-June-2005,1774.58,1788.46,1760.32,1767.60,
7-June-2005,1766.61,1783.52,1766.44,1779.80,
8-June-2005,1763.44,1812.27,1763.44,1808.41,
9-June-2005,1808.79,1808.79,1775.00,1780.49,
10-June-2005,1790.21,1797.92,1768.75,1772.09,
13-June-2005,1783.03,1790.54,1768.38,1781.78,
14-June-2005,1787.68,1798.81,1785.49,1790.53,
15-June-2005,1794.93,1822.68,1792.14,1819.98,
16-June-2005,1823.11,1829.87,1808.06,1819.00,
17-June-2005,1820.74,1823.63,1809.17,1818.86,
20-June-2005,1823.93,1864.14,1823.93,1861.54,
21-June-2005,1860.07,1878.21,1842.61,1874.46,
22-June-2005,1871.06,1895.58,1871.06,1884.15,
23-June-2005,1883.70,1884.94,1861.43,1863.80,
24-June-2005,1858.94,1866.88,1840.92,1855.43,
27-June-2005,1851.61,1871.31,1848.89,1856.09,
28-June-2005,1856.88,1862.75,1831.27,1833.33,
29-June-2005,1838.62,1858.74,1837.70,1856.39,
30-June-2005,1863.13,1892.85,1863.13,1883.68,
1-July-2005,1868.04,1889.46,1868.04,1884.83,
4-July-2005,1868.26,1917.50,1868.26,1915.03,
5-July-2005,1914.37,1920.25,1869.76,1873.92,
6-July-2005,1876.53,1896.13,1876.53,1890.36,
7-July-2005,1893.25,1903.33,1855.66,1861.33,
8-July-2005,1869.05,1902.22,1868.40,1893.10,
11-July-2005,1900.64,1915.21,1894.45,1899.01,
12-July-2005,1880.90,1894.32,1840.17,1868.53,
13-July-2005,1869.71,1889.35,1853.72,1857.90,
14-July-2005,1863.46,1867.18,1803.80,1809.31,
15-July-2005,1809.41,1853.90,1809.41,1849.00,
18-July-2005,1876.08,1901.54,1875.04,1895.87,
19-July-2005,1892.79,1907.03,1885.12,1893.76,
20-July-2005,1902.78,1907.42,1884.42,1887.55,
21-July-2005,1890.74,1902.46,1871.15,1881.03,
22-July-2005,1877.23,1919.07,1866.18,1916.35,
25-July-2005,1919.39,1926.87,1905.39,1911.62,
26-July-2005,1912.27,1923.81,1905.16,1917.02,
27-July-2005,1916.09,1930.68,1913.38,1927.79,
29-July-2005,1921.99,1961.24,1918.64,1938.47,
1-August-2005,1925.35,1937.69,1911.18,1926.11,
2-August-2005,1932.97,1961.53,1932.97,1959.02,
3-August-2005,1972.91,1996.83,1970.49,1984.90,
4-August-2005,1995.71,2000.46,1965.02,1974.23,
5-August-2005,1978.74,1985.69,1962.04,1965.53,
8-August-2005,1967.26,1970.15,1939.65,1945.02,
9-August-2005,1949.96,1963.97,1924.94,1939.68,
10-August-2005,1949.41,2000.05,1949.41,1995.65,
11-August-2005,2002.02,2008.70,1983.33,2001.29,
12-August-2005,2006.14,2012.82,1972.42,1976.86,
16-August-2005,1983.77,1988.47,1967.65,1976.74,
17-August-2005,1973.82,2017.37,1967.98,2012.99,
18-August-2005,2021.69,2027.11,1998.41,2004.54,
19-August-2005,2006.02,2017.97,1990.44,1995.29,
22-August-2005,2012.88,2018.53,1987.87,1996.39,
23-August-2005,1998.00,2005.06,1960.04,1963.72,
24-August-2005,1965.30,1965.95,1933.94,1952.81,
25-August-2005,1974.14,1975.40,1954.79,1972.49,
26-August-2005,1981.28,1998.89,1966.82,1981.75,
29-August-2005,1983.25,1996.51,1955.98,1989.27,
30-August-2005,2004.38,2033.07,2000.37,2030.54,
31-August-2005,2029.30,2054.87,2021.12,2052.15,
1-September-2005,2066.74,2088.85,2066.74,2073.73,
2-September-2005,2079.18,2092.99,2054.27,2063.18,
5-September-2005,2063.16,2081.33,2045.56,2049.12,
6-September-2005,2051.68,2064.73,2042.34,2057.77,
8-September-2005,2059.97,2086.23,2059.97,2084.46,
9-September-2005,2085.71,2091.88,2068.67,2078.29,
12-September-2005,2081.01,2099.79,2081.01,2095.08,
13-September-2005,2095.76,2117.22,2088.14,2114.76,
14-September-2005,2116.93,2132.82,2085.29,2105.33,
15-September-2005,2107.15,2130.26,2107.15,2127.87,
16-September-2005,2133.42,2150.01,2119.16,2145.87,
19-September-2005,2152.42,2152.47,2139.36,2143.70,
20-September-2005,2120.71,2180.28,2120.52,2165.00,
21-September-2005,2166.14,2171.78,2089.28,2133.64,
22-September-2005,2130.20,2130.20,2040.71,2049.94,
23-September-2005,2064.34,2084.17,2028.93,2050.53,
26-September-2005,2066.48,2126.92,2064.41,2123.35,
27-September-2005,2126.15,2144.89,2102.55,2118.32,
28-September-2005,2116.75,2118.63,2085.83,2115.57,
29-September-2005,2120.29,2149.88,2120.29,2133.94,
30-September-2005,2144.18,2154.17,2114.89,2135.92,
3-October-2005,2144.62,2167.56,2143.18,2164.63,
4-October-2005,2165.00,2214.13,2165.00,2211.00,
5-October-2005,2214.80,2221.98,2189.69,2214.05,
6-October-2005,2204.78,2214.23,2169.10,2176.44,
7-October-2005,2175.53,2194.14,2148.45,2164.49,
10-October-2005,2176.01,2209.34,2176.01,2192.61,
11-October-2005,2228.05,2238.32,2178.98,2219.69,
13-October-2005,2214.20,2214.20,2164.46,2173.00,
14-October-2005,2174.77,2181.87,2128.70,2134.02,
17-October-2005,2141.57,2147.37,2109.31,2116.11,
18-October-2005,2123.21,2148.97,2076.11,2088.24,
19-October-2005,2077.65,2085.76,2043.37,2054.44,
20-October-2005,2084.89,2113.31,2051.79,2077.14,
21-October-2005,2081.43,2117.40,2079.01,2110.51,
24-October-2005,2121.46,2129.59,2070.64,2079.84,
25-October-2005,2096.62,2126.83,2085.36,2106.42,
26-October-2005,2106.87,2119.80,2097.27,2102.70,
27-October-2005,2107.23,2108.51,2030.60,2041.49,
28-October-2005,2035.59,2035.59,2003.44,2014.75,
31-October-2005,2029.84,2073.37,2029.84,2069.76,
1-November-2005,2092.66,2103.24,2077.13,2084.71,
2-November-2005,2091.90,2130.22,2061.11,2124.22,
7-November-2005,2126.53,2167.05,2118.98,2162.81,
8-November-2005,2166.26,2192.86,2165.61,2183.69,
9-November-2005,2187.05,2198.35,2157.84,2170.02,
10-November-2005,2175.80,2190.95,2165.19,2184.91,
11-November-2005,2196.48,2230.21,2196.48,2227.16,
14-November-2005,2230.38,2243.87,2201.32,2220.64,
16-November-2005,2226.57,2260.36,2222.62,2257.73,
17-November-2005,2260.60,2264.24,2232.21,2254.33,
18-November-2005,2264.69,2281.92,2253.58,2262.09,
21-November-2005,2264.40,2270.88,2222.89,2232.09,
22-November-2005,2227.25,2256.94,2218.43,2224.91,
23-November-2005,2226.05,2246.01,2218.89,2242.13,
24-November-2005,2243.55,2269.53,2243.55,2254.01,
25-November-2005,2256.70,2289.51,2256.70,2286.33,
26-November-2005,2286.39,2304.32,2286.39,2298.51,
28-November-2005,2300.52,2320.20,2297.67,2307.86,
29-November-2005,2301.17,2303.85,2272.60,2300.32,
30-November-2005,2307.45,2317.39,2248.43,2253.45,
1-December-2005,2256.30,2312.12,2246.70,2306.20,
2-December-2005,2332.01,2355.03,2318.63,2325.35,
5-December-2005,2328.13,2334.69,2279.76,2285.43,
6-December-2005,2285.18,2318.35,2275.22,2291.55,
7-December-2005,2294.84,2325.36,2289.24,2315.03,
8-December-2005,2323.65,2337.79,2309.02,2330.41,
9-December-2005,2321.81,2378.84,2321.81,2374.17,
12-December-2005,2384.93,2389.53,2360.15,2379.26,
13-December-2005,2383.87,2408.49,2374.65,2404.30,
14-December-2005,2400.16,2406.93,2376.12,2387.29,
15-December-2005,2390.02,2418.69,2385.95,2403.36,
16-December-2005,2412.64,2444.61,2395.68,2438.41,
19-December-2005,2435.69,2475.90,2433.99,2470.76,
20-December-2005,2470.82,2474.74,2435.38,2442.91,
21-December-2005,2445.07,2469.58,2423.89,2440.32,
22-December-2005,2458.59,2461.11,2437.69,2447.24,
23-December-2005,2457.14,2471.00,2424.46,2429.52,
26-December-2005,2431.11,2431.91,2369.94,2375.14,
27-December-2005,2372.13,2432.44,2359.28,2427.83,
28-December-2005,2417.65,2436.39,2394.46,2420.85,
29-December-2005,2424.01,2439.29,2418.67,2429.78,
30-December-2005,2429.00,2454.80,2422.97,2445.76,
2-January-2006,2446.32,2451.42,2427.14,2429.82,
3-January-2006,2429.44,2468.96,2429.44,2465.10,
4-January-2006,2432.05,2497.32,2432.05,2492.38,
5-January-2006,2492.98,2500.71,2472.86,2478.39,
6-January-2006,2480.41,2494.40,2463.28,2486.93,
9-January-2006,2493.00,2505.33,2464.16,2473.58,
10-January-2006,2475.32,2481.51,2430.40,2435.90,
12-January-2006,2356.98,2410.56,2356.76,2398.92,
13-January-2006,2417.06,2419.06,2387.02,2393.42,
16-January-2006,2396.16,2400.77,2354.87,2359.94,
17-January-2006,2360.86,2387.10,2333.09,2338.86,
18-January-2006,2333.58,2346.41,2312.59,2332.17,
19-January-2006,2344.13,2416.91,2344.13,2411.68,
20-January-2006,2431.44,2439.69,2393.14,2403.62,
23-January-2006,2394.13,2394.13,2364.46,2371.14,
24-January-2006,2381.76,2410.32,2381.76,2404.94,
25-January-2006,2412.86,2428.52,2410.40,2417.55,
27-January-2006,2435.16,2457.40,2435.16,2454.26,
30-January-2006,2460.55,2473.45,2440.23,2449.42,
31-January-2006,2456.61,2471.48,2454.60,2460.90,
1-February-2006,2479.15,2482.18,2425.15,2433.19,
2-February-2006,2436.63,2452.75,2417.59,2426.99,
3-February-2006,2424.65,2426.76,2403.55,2406.50,
6-February-2006,2407.85,2447.39,2401.89,2441.66,
7-February-2006,2445.20,2469.98,2444.50,2456.00,
8-February-2006,2457.24,2463.54,2433.74,2457.41,
10-February-2006,2470.27,2477.79,2447.16,2460.48,
13-February-2006,2459.92,2475.22,2459.92,2463.20,
14-February-2006,2467.94,2467.94,2430.43,2433.39,
15-February-2006,2450.90,2460.19,2408.24,2419.50,
16-February-2006,2425.11,2448.17,2417.51,2420.96,
17-February-2006,2434.99,2447.23,2418.31,2425.13,
20-February-2006,2419.12,2437.63,2395.69,2435.28,
21-February-2006,2444.98,2452.26,2436.17,2445.23,
22-February-2006,2445.39,2450.61,2430.65,2439.60,
23-February-2006,2450.87,2454.59,2439.59,2445.45,
24-February-2006,2447.36,2452.58,2419.79,2422.46,
27-February-2006,2421.51,2464.71,2421.51,2461.27,
28-February-2006,2469.18,2476.39,2433.13,2450.14,
1-March-2006,2448.36,2524.39,2434.22,2518.98,
2-March-2006,2525.66,2547.70,2514.00,2522.60,
3-March-2006,2526.50,2539.35,2502.97,2520.60,
6-March-2006,2523.16,2544.88,2523.16,2538.37,
7-March-2006,2538.97,2538.97,2506.71,2512.62,
8-March-2006,2518.84,2518.84,2470.49,2475.66,
9-March-2006,2486.56,2496.26,2456.72,2490.18,
10-March-2006,2494.79,2553.97,2494.79,2548.98,
13-March-2006,2563.05,2603.55,2563.05,2583.86,
14-March-2006,2580.30,2591.80,2553.77,2562.96,
16-March-2006,2570.00,2590.64,2567.66,2586.49,
17-March-2006,2595.61,2603.78,2570.13,2575.52,
20-March-2006,2586.75,2643.29,2586.75,2636.57,
21-March-2006,2641.26,2655.44,2602.48,2619.22,
22-March-2006,2613.66,2626.71,2587.20,2600.79,
23-March-2006,2609.69,2620.60,2583.37,2590.79,
24-March-2006,2586.11,2615.55,2586.11,2608.73,
27-March-2006,2619.65,2624.77,2606.52,2610.94,
28-March-2006,2620.79,2654.36,2611.67,2638.09,
29-March-2006,2645.69,2697.92,2645.69,2694.11,
30-March-2006,2704.92,2753.18,2700.33,2734.64,
31-March-2006,2737.03,2743.10,2702.96,2713.12,
3-April-2006,2728.60,2809.76,2728.60,2801.78,
4-April-2006,2808.91,2825.76,2782.65,2803.49,
5-April-2006,2808.95,2819.04,2780.28,2785.53,
7-April-2006,2839.05,2903.03,2742.94,2752.46,
10-April-2006,2767.52,2785.39,2738.46,2770.26,
12-April-2006,2770.89,2780.86,2665.84,2680.05,
13-April-2006,2686.97,2692.91,2607.12,2635.00,
17-April-2006,2677.59,2766.81,2677.59,2761.59,
18-April-2006,2804.30,2855.51,2804.30,2852.67,
19-April-2006,2878.37,2889.30,2795.31,2820.65,
20-April-2006,2826.83,2835.30,2798.37,2828.79,
21-April-2006,2843.77,2857.10,2778.14,2807.65,
24-April-2006,2812.92,2814.44,2756.27,2762.09,
25-April-2006,2767.51,2770.03,2699.97,2709.17,
26-April-2006,2713.21,2771.93,2701.07,2764.82,
27-April-2006,2766.98,2785.61,2706.17,2717.48,
28-April-2006,2682.74,2721.77,2588.80,2714.02,
29-April-2006,2722.78,2759.00,2722.78,2745.43,
2-May-2006,2757.56,2790.63,2750.39,2755.41,
3-May-2006,2763.70,2795.20,2743.56,2789.83,
4-May-2006,2796.40,2826.07,2774.64,2795.90,
5-May-2006,2806.31,2827.85,2783.55,2796.98,
8-May-2006,2804.11,2829.85,2802.62,2814.45,
9-May-2006,2812.85,2828.89,2791.44,2816.22,
10-May-2006,2821.21,2843.22,2819.30,2824.71,
11-May-2006,2826.25,2838.34,2803.23,2811.12,
12-May-2006,2804.07,2823.97,2766.07,2795.01,
15-May-2006,2792.48,2792.48,2704.42,2720.17,
16-May-2006,2723.57,2729.08,2634.11,2710.56,
17-May-2006,2715.39,2782.74,2715.39,2775.30,
18-May-2006,2765.47,2765.47,2596.16,2618.76,
19-May-2006,2629.45,2685.84,2506.60,2526.68,
22-May-2006,2544.63,2561.46,2342.36,2404.57,
23-May-2006,2447.80,2496.97,2348.81,2483.63,
24-May-2006,2488.52,2523.75,2434.60,2449.71,
25-May-2006,2442.60,2501.47,2392.76,2487.58,
26-May-2006,2496.06,2558.71,2496.06,2516.22,
29-May-2006,2522.40,2552.92,2512.10,2529.17,
30-May-2006,2531.35,2589.75,2519.43,2540.36,
31-May-2006,2523.66,2523.66,2400.40,2452.86,
1-June-2006,2470.34,2503.67,2354.57,2371.95,
2-June-2006,2395.57,2439.30,2349.50,2433.13,
5-June-2006,2446.74,2460.71,2366.86,2376.11,
6-June-2006,2347.52,2385.24,2309.79,2324.97,
7-June-2006,2314.51,2342.22,2248.58,2289.82,
8-June-2006,2275.19,2275.19,2154.02,2191.40,
9-June-2006,2197.27,2281.42,2178.25,2271.74,
12-June-2006,2284.84,2285.47,2214.39,2227.36,
13-June-2006,2205.80,2205.80,2115.76,2128.60,
14-June-2006,2134.81,2201.52,2033.16,2051.11,
15-June-2006,2093.73,2218.75,2093.73,2207.04,
16-June-2006,2246.79,2363.21,2246.79,2313.13,
19-June-2006,2324.25,2345.02,2274.82,2333.50,
20-June-2006,2321.08,2321.08,2272.97,2298.00,
21-June-2006,2312.54,2370.84,2279.96,2364.86,
22-June-2006,2384.46,2429.46,2384.17,2395.99,
23-June-2006,2388.37,2447.54,2346.15,2434.53,
25-June-2006,2440.06,2461.91,2425.29,2434.13,
26-June-2006,2431.82,2445.22,2342.51,2351.94,
27-June-2006,2367.29,2394.88,2308.78,2386.12,
28-June-2006,2372.01,2415.91,2330.48,2402.69,
29-June-2006,2407.19,2448.88,2401.62,2411.95,
30-June-2006,2447.98,2498.21,2447.98,2493.75,
3-July-2006,2498.17,2533.88,2479.14,2524.99,
4-July-2006,2538.69,2550.26,2512.70,2515.61,
5-July-2006,2512.48,2564.31,2500.89,2557.98,
6-July-2006,2546.30,2546.30,2511.75,2529.01,
7-July-2006,2545.23,2564.49,2465.31,2474.95,
10-July-2006,2471.28,2558.96,2471.28,2553.61,
11-July-2006,2563.51,2563.51,2519.02,2532.63,
12-July-2006,2563.30,2669.45,2563.30,2660.28,
13-July-2006,2663.44,2663.72,2618.28,2631.28,
14-July-2006,2607.33,2610.13,2547.48,2597.64,
17-July-2006,2589.93,2589.93,2505.19,2512.20,
18-July-2006,2530.51,2547.50,2496.16,2526.90,
19-July-2006,2554.27,2572.63,2442.55,2453.41,
20-July-2006,2501.74,2544.40,2501.74,2526.90,
21-July-2006,2521.98,2521.98,2441.40,2461.39,
24-July-2006,2452.68,2505.43,2418.16,2498.01,
25-July-2006,2525.24,2543.35,2505.93,2525.49,
26-July-2006,2540.37,2599.92,2510.23,2592.73,
27-July-2006,2602.95,2632.56,2579.33,2616.59,
28-July-2006,2622.51,2625.02,2558.29,2581.48,
31-July-2006,2598.75,2638.26,2598.75,2610.77,
1-August-2006,2611.15,2623.25,2583.50,2617.08,
2-August-2006,2612.61,2649.08,2602.34,2643.89,
3-August-2006,2661.57,2699.13,2651.24,2662.47,
4-August-2006,2671.87,2699.68,2650.52,2664.85,
7-August-2006,2662.86,2662.86,2632.42,2640.51,
8-August-2006,2647.52,2681.52,2645.51,2677.71,
9-August-2006,2679.63,2720.69,2661.30,2713.16,
10-August-2006,2738.84,2738.84,2698.16,2727.23,
11-August-2006,2733.85,2756.97,2710.02,2743.27,
14-August-2006,2753.69,2779.27,2751.26,2773.04,
16-August-2006,2808.73,2821.08,2779.10,2790.35,
17-August-2006,2799.55,2818.16,2773.31,2799.53,
18-August-2006,2805.95,2810.27,2781.22,2794.38,
21-August-2006,2790.74,2825.00,2777.53,2822.23,
22-August-2006,2828.54,2849.38,2801.30,2812.75,
23-August-2006,2818.88,2825.80,2784.38,2797.42,
24-August-2006,2782.22,2827.85,2756.22,2821.30,
25-August-2006,2838.06,2842.02,2819.04,2829.66,
28-August-2006,2833.85,2839.19,2819.31,2836.54,
29-August-2006,2853.15,2874.33,2853.15,2871.52,
30-August-2006,2874.97,2883.13,2852.96,2863.71,
31-August-2006,2871.56,2880.68,2843.00,2848.03,
1-September-2006,2844.19,2858.01,2838.98,2852.44,
4-September-2006,2858.62,2904.70,2858.62,2900.51,
5-September-2006,2903.83,2914.16,2884.55,2897.32,
6-September-2006,2911.30,2913.38,2893.57,2898.68,
7-September-2006,2888.70,2896.36,2859.48,2869.23,
8-September-2006,2875.67,2897.06,2867.08,2883.80,
11-September-2006,2903.82,2903.82,2791.04,2805.22,
12-September-2006,2812.50,2862.58,2798.16,2860.06,
13-September-2006,2887.56,2927.54,2887.56,2919.62,
14-September-2006,2931.16,2947.64,2922.72,2935.30,
15-September-2006,2941.76,2941.76,2896.99,2927.98,
18-September-2006,2932.80,2954.45,2932.58,2939.35,
19-September-2006,2943.30,2979.93,2927.23,2940.77,
20-September-2006,2927.77,2995.35,2908.00,2988.43,
21-September-2006,3011.15,3027.67,3001.83,3014.56,
22-September-2006,3008.55,3016.29,2977.80,2998.33,
25-September-2006,3003.35,3003.35,2966.21,2975.86,
26-September-2006,2986.75,3009.29,2972.83,3003.35,
27-September-2006,3015.13,3028.39,2992.69,3001.27,
28-September-2006,3006.53,3013.24,2973.58,2989.48,
29-September-2006,2996.41,3012.52,2992.86,2998.75,
3-October-2006,3013.93,3013.93,2975.41,2981.75,
4-October-2006,2997.87,2999.68,2930.82,2937.80,
5-October-2006,2963.93,3003.96,2963.93,2994.15,
6-October-2006,3004.45,3013.49,2989.18,3004.03,
9-October-2006,2999.92,3032.24,2976.77,3012.84,
10-October-2006,3034.36,3058.87,3009.07,3018.33,
11-October-2006,3072.55,3103.40,3047.58,3065.33,
12-October-2006,3076.23,3133.67,3048.75,3128.50,
13-October-2006,3157.54,3216.30,3157.54,3206.93,
16-October-2006,3222.03,3266.00,3219.10,3243.31,
17-October-2006,3261.72,3268.71,3216.18,3244.24,
18-October-2006,3247.77,3259.35,3233.11,3248.71,
19-October-2006,3253.13,3260.63,3194.15,3214.23,
20-October-2006,3216.64,3248.74,3204.63,3210.88,
21-October-2006,3236.98,3250.30,3219.14,3224.17,
23-October-2006,3232.24,3232.70,3186.17,3197.96,
26-October-2006,3209.77,3234.68,3209.77,3226.37,
27-October-2006,3237.79,3292.64,3237.79,3287.18,
30-October-2006,3281.61,3317.99,3260.22,3313.75,
31-October-2006,3327.28,3333.01,3257.02,3270.85,
1-November-2006,3281.24,3302.09,3274.47,3295.79,
2-November-2006,3296.32,3305.62,3282.24,3287.10,
3-November-2006,3293.49,3300.97,3249.85,3276.79,
6-November-2006,3282.88,3287.57,3269.49,3278.72,
7-November-2006,3301.31,3329.94,3280.63,3287.15,
8-November-2006,3294.69,3318.68,3259.17,3286.63,
9-November-2006,3288.95,3329.23,3288.95,3317.45,
10-November-2006,3330.70,3340.53,3315.64,3332.97,
13-November-2006,3341.50,3388.87,3335.53,3380.04,
14-November-2006,3396.21,3431.14,3396.21,3415.36,
15-November-2006,3439.78,3443.62,3404.89,3425.28,
16-November-2006,3432.63,3438.28,3388.03,3414.76,
17-November-2006,3419.60,3432.13,3382.25,3405.13,
20-November-2006,3397.37,3503.92,3366.80,3484.59,
21-November-2006,3506.99,3546.16,3492.93,3542.50,
22-November-2006,3541.80,3588.77,3541.80,3580.77,
23-November-2006,3593.64,3607.26,3549.73,3560.29,
24-November-2006,3557.93,3578.79,3544.34,3566.90,
27-November-2006,3577.40,3593.22,3569.18,3588.95,
28-November-2006,3555.61,3555.61,3505.75,3516.28,
29-November-2006,3511.60,3549.57,3503.01,3511.46,
30-November-2006,3515.69,3565.44,3515.69,3559.50,
1-December-2006,3578.58,3603.06,3577.42,3594.35,
4-December-2006,3597.84,3602.13,3573.17,3588.41,
5-December-2006,3607.61,3636.74,3602.74,3627.43,
6-December-2006,3640.01,3655.37,3600.80,3635.21,
7-December-2006,3640.94,3647.73,3595.70,3610.07,
8-December-2006,3627.00,3635.05,3571.49,3577.63,
11-December-2006,3577.89,3598.86,3437.13,3506.98,
12-December-2006,3501.83,3533.20,3362.75,3404.12,
13-December-2006,3420.38,3475.19,3363.81,3459.25,
14-December-2006,3479.15,3559.54,3475.05,3552.88,
15-December-2006,3568.66,3611.63,3568.66,3597.94,
18-December-2006,3591.34,3598.35,3512.52,3587.69,
19-December-2006,3583.35,3583.35,3452.85,3488.72,
20-December-2006,3510.05,3542.15,3453.36,3479.96,
21-December-2006,3466.99,3503.08,3424.09,3492.09,
22-December-2006,3497.54,3528.07,3487.09,3521.80,
26-December-2006,3534.33,3606.22,3527.98,3601.54,
27-December-2006,3612.52,3670.65,3612.52,3657.39,
28-December-2006,3672.48,3686.14,3650.20,3660.90,
29-December-2006,3663.90,3681.60,3643.13,3650.63,
2-January-2007,3662.85,3715.20,3651.92,3700.92,
3-January-2007,3716.00,3751.50,3694.02,3749.10,
4-January-2007,3762.20,3769.65,3695.92,3702.32,
5-January-2007,3613.93,3723.06,3613.93,3674.79,
8-January-2007,3679.45,3679.45,3575.03,3590.54,
9-January-2007,3592.84,3626.93,3534.82,3559.86,
10-January-2007,3565.17,3566.50,3505.58,3518.50,
11-January-2007,3497.90,3614.64,3469.86,3606.38,
12-January-2007,3645.95,3699.82,3645.18,3693.39,
15-January-2007,3711.54,3739.29,3709.64,3715.62,
16-January-2007,3741.68,3748.49,3706.37,3714.72,
17-January-2007,3721.59,3734.49,3709.35,3722.03,
