Date,Close
30-12-2005,3742.74
02-01-2006,3720.48
03-01-2006,3772.76
04-01-2006,3826.43
05-01-2006,3806.07
06-01-2006,3811.11
09-01-2006,3776.07
10-01-2006,3722.97
12-01-2006,3659.25
13-01-2006,3653.25
16-01-2006,3591.86
17-01-2006,3565.26
18-01-2006,3550.73
19-01-2006,3667.8
20-01-2006,3657.89
23-01-2006,3589.33
24-01-2006,3651.8
25-01-2006,3670.37
27-01-2006,3742.01
30-01-2006,3729.19
31-01-2006,3749.2
01-02-2006,3718.02
02-02-2006,3685.18
03-02-2006,3637.39
06-02-2006,3699.25
07-02-2006,3716.96
08-02-2006,3722.9
10-02-2006,3726.72
13-02-2006,3716.6
14-02-2006,3655.26
15-02-2006,3626.07
16-02-2006,3634.43
17-02-2006,3644.33
20-02-2006,3675.05
21-02-2006,3683.8
22-02-2006,3676.48
23-02-2006,3688.79
24-02-2006,3647.25
27-02-2006,3728.1
28-02-2006,3706.3
01-03-2006,3811.11
02-03-2006,3776.32
03-03-2006,3746.18
06-03-2006,3787.63
07-03-2006,3739.36
08-03-2006,3695.14
09-03-2006,3735.49
10-03-2006,3827.98
13-03-2006,3884.24
14-03-2006,3851.99
16-03-2006,3866.61
17-03-2006,3844.63
20-03-2006,3947.6
21-03-2006,3912.06
22-03-2006,3888.37
23-03-2006,3869.05
24-03-2006,3895.84
27-03-2006,3879.8
28-03-2006,3932.77
29-03-2006,4027.81
30-03-2006,4069.11
31-03-2006,4030.29
03-04-2006,4175.12
04-04-2006,4171.95
05-04-2006,4125.59
07-04-2006,4087.01
10-04-2006,4111.59
12-04-2006,3961.09
13-04-2006,3896.32
17-04-2006,4129.22
18-04-2006,4284.92
19-04-2006,4222.66
20-04-2006,4226.56
21-04-2006,4183.89
24-04-2006,4088.27
25-04-2006,4010.8
26-04-2006,4092.21
27-04-2006,4013.05
28-04-2006,3992.52
29-04-2006,4034.92
02-05-2006,4031.47
03-05-2006,4067.85
04-05-2006,4084.76
05-05-2006,4086.6
08-05-2006,4107.23
09-05-2006,4119.91
10-05-2006,4138.93
11-05-2006,4119.64
12-05-2006,4098.96
15-05-2006,4002.56
16-05-2006,3993.52
17-05-2006,4078.7
18-05-2006,3860.73
19-05-2006,3732.82
22-05-2006,3565.01
23-05-2006,3674.15
24-05-2006,3616.72
25-05-2006,3639.85
26-05-2006,3694.72
29-05-2006,3729.84
30-05-2006,3781.01
31-05-2006,3642.67
01-06-2006,3534.64
02-06-2006,3618.23
05-06-2006,3528.48
06-06-2006,3459.58
07-06-2006,3408.31
08-06-2006,3284.44
09-06-2006,3406.91
12-06-2006,3353.71
13-06-2006,3193.66
14-06-2006,3043.53
15-06-2006,3284.57
16-06-2006,3437.9
19-06-2006,3469.23
20-06-2006,3408.75
21-06-2006,3503.16
22-06-2006,3560.35
23-06-2006,3626.54
25-06-2006,3630.71
26-06-2006,3505.29
27-06-2006,3571.67
28-06-2006,3597.93
29-06-2006,3627.94
30-06-2006,3743.32
03-07-2006,3800.68
04-07-2006,3797.7
05-07-2006,3843.41
06-07-2006,3792.06
07-07-2006,3701.88
10-07-2006,3821.52
11-07-2006,3798.12
12-07-2006,4036.16
13-07-2006,3998.54
14-07-2006,3934.59
17-07-2006,3820.38
18-07-2006,3857.19
19-07-2006,3739.11
20-07-2006,3844.02
21-07-2006,3745.26
24-07-2006,3808.97
25-07-2006,3837.97
26-07-2006,3920.17
27-07-2006,3951.95
28-07-2006,3896.43
31-07-2006,3951.13
01-08-2006,3959.64
02-08-2006,3989.58
03-08-2006,4010.83
04-08-2006,4018.66
07-08-2006,3977.36
08-08-2006,4017.12
09-08-2006,4072.99
10-08-2006,4092.6
11-08-2006,4139.27
14-08-2006,4178.77
16-08-2006,4191.85
17-08-2006,4193.29
18-08-2006,4198.42
21-08-2006,4254.18
22-08-2006,4233.39
23-08-2006,4205.93
24-08-2006,4221.89
25-08-2006,4222.83
28-08-2006,4236.67
29-08-2006,4298.34
30-08-2006,4286.71
31-08-2006,4286.42
01-09-2006,4287.11
04-09-2006,4365.01
05-09-2006,4350.36
06-09-2006,4340.3
07-09-2006,4280.89
08-09-2006,4272.97
11-09-2006,4146.6
12-09-2006,4223.81
13-09-2006,4310.77
14-09-2006,4348.01
15-09-2006,4330.15
18-09-2006,4338.35
19-09-2006,4352.81
20-09-2006,4383.06
21-09-2006,4434.28
22-09-2006,4394.03
25-09-2006,4349.37
26-09-2006,4392.11
27-09-2006,4390.65
28-09-2006,4390.46
29-09-2006,4393.56
03-10-2006,4359.81
04-10-2006,4299.39
05-10-2006,4404.08
06-10-2006,4400.64
09-10-2006,4433.26
10-10-2006,4452.92
11-10-2006,4584.87
12-10-2006,4689.17
13-10-2006,4797.04
16-10-2006,4847.42
17-10-2006,4848.4
18-10-2006,4837.64
19-10-2006,4793.06
20-10-2006,4767.33
21-10-2006,4791.96
23-10-2006,4738.02
26-10-2006,4791.12
27-10-2006,4840.25
30-10-2006,4859.6
31-10-2006,4821.98
01-11-2006,4820.31
02-11-2006,4782.05
03-11-2006,4760.4
06-11-2006,4758.49
07-11-2006,4782.32
08-11-2006,4805.72
09-11-2006,4849.71
10-11-2006,4859.29
13-11-2006,4894.54
14-11-2006,4985.99
15-11-2006,4987.02
16-11-2006,4976.34
17-11-2006,4949.35
20-11-2006,5063.89
21-11-2006,5130.48
22-11-2006,5154.26
23-11-2006,5134.8
24-11-2006,5156.87
27-11-2006,5170.18
28-11-2006,5044.49
29-11-2006,5037.74
30-11-2006,5107.22
01-12-2006,5142.41
04-12-2006,5136.44
05-12-2006,5187.88
06-12-2006,5193.61
07-12-2006,5161.13
08-12-2006,5130.24
11-12-2006,5089.15
12-12-2006,4990.42
13-12-2006,4993.39
14-12-2006,5127.59
15-12-2006,5181.6
18-12-2006,5204.07
