Date,Close
2008-03-25,2758.66
2008-03-26,2743.35
2008-03-27,2727.86
2008-03-28,2807.35
2008-03-31,2690.03
2008-04-01,2785.51
2008-04-02,2778.39
2008-04-03,2832.9
2008-04-04,2769.39
2008-04-07,2848.23
2008-04-08,2827.05
2008-04-09,2855.32
2008-04-10,2898.73
2008-04-11,2977.43
2008-04-15,3057.26
2008-04-16,3078.64
2008-04-17,3079.87
2008-04-21,3115
2008-04-22,3096.71
2008-04-23,3075.47
2008-04-24,3069.78
2008-04-25,3111.87
2008-04-28,3080.56
2008-04-29,3143.56
2008-04-30,3102.43
2008-05-02,3157.82
2008-05-05,3159.04
2008-05-06,3146.27
2008-05-07,3169.42
2008-05-08,3149.41
2008-05-09,3001.84
2008-05-12,3029.67
2008-05-13,2952.27
2008-05-14,2957.18
2008-05-15,3036.32
2008-05-16,3062.84
2008-05-20,3031.53
2008-05-21,3105.62
2008-05-22,3046.67
2008-05-23,2980.84
2008-05-26,2937.14
2008-05-27,2904.04
2008-05-28,2920.43
2008-05-29,2865.53
2008-05-30,2815.16
2008-06-02,2766.51
2008-06-03,2820.02
2008-06-04,2727
2008-06-05,2717.16
2008-06-06,2707.11
2008-06-09,2617.05
2008-06-10,2623.61
2008-06-11,2665.93
2008-06-12,2699.43
2008-06-13,2685.79
2008-06-16,2708.82
2008-06-17,2772.45
2008-06-18,2724.68
2008-06-19,2683.19
2008-06-20,2549.63
2008-06-23,2479.81
2008-06-24,2479.39
2008-06-25,2558.12
2008-06-26,2627.32
2008-06-27,2552.66
2008-06-30,2452.34
2008-07-01,2377.29
2008-07-02,2501.8
2008-07-03,2427.23
2008-07-04,2466.83
2008-07-07,2413.13
2008-07-08,2372.11
2008-07-09,2471.74
2008-07-10,2458.3
2008-07-11,2407.52
2008-07-14,2437.48
2008-07-15,2354.6
2008-07-16,2326.14
2008-07-17,2391.97
2008-07-18,2493.17
2008-07-21,2515.74
2008-07-22,2537.15
2008-07-23,2659.62
2008-07-24,2692.45
2008-07-25,2558.77
2008-07-28,2599.94
2008-07-29,2506.67
2008-07-30,2581.59
2008-07-31,2615.82
2008-08-01,2699.93
2008-08-04,2696.19
2008-08-05,2726.62
2008-08-06,2737.92
2008-08-07,2724.8
2008-08-08,2719.36
2008-08-11,2793.6
2008-08-12,2790.74
2008-08-13,2787.67
2008-08-14,2724.36
2008-08-18,2677.11
2008-08-19,2678.59
2008-08-20,2686.97
2008-08-21,2635.33
2008-08-22,2663.08
2008-08-25,2647.9
2008-08-26,2614.79
2008-08-27,2581.48
2008-08-28,2512.37
2008-08-29,2582.09
2008-09-01,2594.51
2008-09-02,2681.95
2008-09-04,2624.58
2008-09-05,2562.89
2008-09-08,2611.4
2008-09-09,2619.87
2008-09-10,2555.13
2008-09-11,2469.41
2008-09-12,2410.51
2008-09-15,2319.92
2008-09-16,2351.82
2008-09-17,2312.72
2008-09-18,2365.98
2008-09-19,2497.66
2008-09-22,2479.81
2008-09-23,2459.75
2008-09-24,2491.48
2008-09-25,2473.52
2008-09-26,2395.45
2008-09-29,2354.24
2008-09-30,2381.61
2008-10-01,2353.98
2008-10-03,2219.9
2008-10-06,2080
2008-10-07,2100.18
2008-10-08,2044.48
2008-10-10,1906.8
2008-10-13,1969.31
2008-10-14,1991.87
2008-10-15,1882.93
2008-10-16,1774.14
2008-10-17,1685.1
2008-10-20,1701.99
2008-10-21,1767.93
2008-10-22,1672.16
2008-10-23,1578.19
2008-10-24,1342.03
2008-10-27,1353.17
2008-10-29,1485.01
2008-10-31,1625.13
2008-11-03,1712.73
2008-11-04,1762.77
2008-11-05,1606.6
2008-11-06,1522.41
2008-11-07,1570.92
2008-11-10,1671.3
2008-11-11,1548.35
2008-11-12,1502.36
2008-11-14,1485.59
2008-11-17,1480.91
2008-11-18,1457.83
2008-11-19,1440.49
2008-11-20,1375.6
2008-11-21,1455.45
2008-11-24,1469.73
2008-11-25,1414.56
2008-11-26,1475.88
2008-11-27,1475.88
2008-11-28,1468.83
2008-12-01,1443.91
2008-12-02,1406.67
2008-12-03,1398.64
2008-12-04,1480.18
2008-12-05,1429.57
2008-12-08,1435.46
2008-12-10,1531.28
2008-12-11,1555.37
2008-12-12,1591.39
2008-12-15,1642.68
2008-12-16,1699.97
2008-12-17,1662.37
2008-12-18,1691.22
2008-12-19,1676.12
2008-12-22,1627.89
2008-12-23,1593.26
2008-12-24,1570.63
2008-12-26,1539.93
2008-12-29,1585.74
2008-12-30,1594.61
2008-12-31,1576.99
2009-01-01,1606.46
2009-01-02,1626.82
2009-01-05,1711.77
2009-01-06,1713.08
2009-01-07,1557.4
2009-01-09,1509.73
2009-01-12,1454.38
2009-01-13,1428.32
2009-01-14,1511.48
2009-01-15,1470.23
2009-01-16,1543.03
2009-01-19,1564.43
2009-01-20,1525.85
2009-01-21,1468.43
2009-01-22,1475.1
2009-01-23,1478.94
2009-01-27,1533.66
2009-01-28,1588.5
2009-01-29,1576.18
2009-01-30,1634.35
2009-02-02,1580.41
2009-02-03,1605.74
2009-02-04,1615.41
2009-02-05,1601.92
2009-02-06,1655.56
2009-02-09,1713.31
2009-02-10,1719.98
2009-02-11,1703
2009-02-12,1672.26
2009-02-13,1708.54
2009-02-16,1636.44
2009-02-17,1589.8
2009-02-18,1612.41
2009-02-19,1610.45
2009-02-20,1575.69
2009-02-24,1577.29
2009-02-25,1594.07
2009-02-26,1612.49
2009-02-27,1584.65
2009-03-02,1537.1
2009-03-03,1507.53
2009-03-04,1523.69
2009-03-05,1466.71
2009-03-06,1492.63
2009-03-09,1467.07
2009-03-12,1511.56
2009-03-13,1585.29
2009-03-16,1634.57
2009-03-17,1613.82
2009-03-18,1640.12
2009-03-19,1653.49
2009-03-20,1657.51
2009-03-23,1761.91
2009-03-24,1766.77
2009-03-25,1830.28
2009-03-26,1877.19
2009-03-27,1868.6
2009-03-30,1823.32
2009-03-31,1834.69
2009-04-01,1888.18
2009-04-02,1997.47
2009-04-06,2022.25
2009-04-08,2080.05
2009-04-09,2077.5
2009-04-13,2112.33
2009-04-15,2165.82
2009-04-16,2065.21
2009-04-17,2056.11
2009-04-20,2057.06
2009-04-21,2049.65
2009-04-22,2043.35
2009-04-23,2089.94
2009-04-24,2113.89
2009-04-27,2104.26
2009-04-28,2055.23
2009-04-29,2125.08
2009-04-30,2125.08
2009-05-04,2210.91
2009-05-05,2201.09
2009-05-06,2200.32
2009-05-07,2235.02
2009-05-08,2218.52
2009-05-11,2182.3
2009-05-12,2267.1
2009-05-13,2235.84
2009-05-14,2200.46
2009-05-15,2226.75
2009-05-18,2651.91
2009-05-19,2566.94
2009-05-20,2508.26
2009-05-21,2535.07
2009-05-22,2577.51
2009-05-25,2595.38
2009-05-26,2533.66
2009-05-27,2622.91
2009-05-28,2653.97
2009-05-29,2739.47
2009-06-01,2757.55
2009-06-02,2749.33
2009-06-03,2723.92
2009-06-04,2730.6
2009-06-05,2715.27
2009-06-08,2649.04
2009-06-09,2718.98
2009-06-10,2776.09
2009-06-11,2731.63
2009-06-12,2770.35
2009-06-15,2624.24
2009-06-16,2605.86
2009-06-17,2494.01
2009-06-18,2438.43
2009-06-19,2456.22
2009-06-22,2377.85
2009-06-23,2445.49
2009-06-24,2444.59
2009-06-25,2392.73
2009-06-26,2463.24
2009-06-29,2521.88
2009-06-30,2464.43
2009-07-01,2494.42
2009-07-02,2489.15
2009-07-03,2506.49
2009-07-06,2357.28
2009-07-07,2316.81
2009-07-08,2272.57
2009-07-09,2290.06
2009-07-10,2220.05
2009-07-13,2192.78
2009-07-14,2256.99
2009-07-15,2333.88
2009-07-16,2374.48
2009-07-17,2388.03
2009-07-20,2484.73
2009-07-21,2466.66
2009-07-22,2446.91
2009-07-23,2499.87
2009-07-24,2499.74
2009-07-27,2427.42
2009-07-28,2409.59
2009-07-29,2420.84
2009-07-30,2409.59
2009-07-31,2480.3
2009-08-03,2535.06
2009-08-04,2549.16
2009-08-05,2603.75
2009-08-06,2564.09
2009-08-07,2514.58
2009-08-10,2506.74
2009-08-11,2516.82
2009-08-12,2503.53
2009-08-13,2551.36
2009-08-14,2589.98
2009-08-17,2476.76
2009-08-18,2500.32
2009-08-19,2435.98
2009-08-20,2462.89
2009-08-21,2497.46
2009-08-24,2540.16
2009-08-25,2574.27
2009-08-26,2589.5
2009-08-27,2589.86
2009-08-28,2620.48
2009-08-31,2580.78
2009-09-01,2550.32
2009-09-02,2549.66
2009-09-03,2514.73
2009-09-04,2570.16
2009-09-07,2610.69
2009-09-08,2667.99
2009-09-09,2735.32
2009-09-10,2718.91
2009-09-11,2700.8
2009-09-14,2705.73
2009-09-15,2733.59
2009-09-16,2739.94
2009-09-17,2659.75
2009-09-18,2670.93
2009-09-22,2670.24
2009-09-23,2671.13
2009-09-24,2672.85
2009-09-25,2699.95
2009-09-29,2739.25
2009-09-30,2760.53
2009-10-01,2737.47
2009-10-05,2702.22
2009-10-06,2700.22
2009-10-07,2675.98
2009-10-08,2708.06
2009-10-09,2695.04
2009-10-12,2755.75
2009-10-14,2774.91
2009-10-15,2764.83
2009-10-16,2797.27
2009-10-20,2760.59
2009-10-21,2742.53
2009-10-22,2700.91
2009-10-23,2637.87
2009-10-26,2601.15
2009-10-27,2567.87
2009-10-28,2587.46
2009-10-29,2569.75
2009-10-30,2499.33
2009-11-03,2395.14
2009-11-04,2482.94
2009-11-05,2513.52
2009-11-06,2534.07
2009-11-09,2592.04
2009-11-10,2604.65
2009-11-11,2653.35
2009-11-12,2638.61
2009-11-13,2666.39
2009-11-16,2697.75
2009-11-17,2678.56
2009-11-18,2656.79
2009-11-19,2629.63
2009-11-20,2667.42
2009-11-23,2731.91
2009-11-24,2711.76
2009-11-25,2733.9
2009-11-26,2676.99
2009-11-27,2645.47
2009-11-30,2686.99
2009-12-01,2750.83
2009-12-02,2745.13
2009-12-03,2755.28
2009-12-04,2736.72
2009-12-07,2684.9
2009-12-08,2730.46
2009-12-09,2718.39
2009-12-10,2724.64
2009-12-11,2711.15
2009-12-14,2711.1
2009-12-15,2677
2009-12-16,2667
2009-12-17,2652.2
2009-12-18,2610.45
2009-12-21,2614.08
2009-12-22,2617.55
2009-12-23,2703.1
2009-12-24,2729.38
2009-12-29,2730.97
2009-12-30,2722.74
2009-12-31,2747.28
2010-01-04,2742.12
2010-01-05,2750.49
2010-01-06,2781.56
2010-01-07,2811.1
2010-01-08,2806.14
2010-01-11,2776.08
2010-01-12,2764.09
2010-01-13,2775.63
2010-01-14,2838.86
2010-01-15,2814.84
2010-01-18,2799.56
2010-01-19,2765.27
2010-01-20,2731.14
2010-01-21,2672.78
2010-01-22,2652.26
2010-01-25,2635.87
2010-01-27,2591.26
2010-01-28,2602.07
2010-01-29,2614.4
2010-02-01,2628.2
2010-02-02,2593.23
2010-02-03,2624.54
2010-02-04,2601.06
2010-02-05,2511.11
2010-02-08,2548.04
2010-02-09,2542.97
2010-02-10,2525.44
2010-02-11,2579.01
2010-02-15,2557.91
2010-02-16,2585.53
2010-02-17,2609.7
2010-02-18,2560.31
2010-02-19,2541.48
2010-02-22,2534.89
2010-02-23,2522.04
2010-02-24,2521.78
2010-02-25,2499.42
2010-02-26,2525.83
2010-03-02,2532.11
2010-03-03,2586.74
2010-03-04,2571.87
2010-03-05,2570.79
2010-03-08,2572.54
2010-03-09,2541.87
2010-03-10,2563.7
2010-03-11,2571.14
2010-03-12,2580.59
2010-03-15,2578.27
2010-03-16,2647.96
2010-03-17,2646.48
2010-03-18,2648.92
2010-03-19,2671.64
2010-03-22,2641.91
2010-03-23,2673.04
2010-03-25,2673.7
2010-03-26,2696.07
2010-03-29,2697.45
2010-03-30,2691.06
2010-03-31,2672.59
2010-04-01,2703.27
2010-04-05,2756.29
2010-04-06,2745.76
2010-04-07,2760.18
2010-04-08,2709.24
2010-04-09,2744.48
2010-04-12,2741.23
2010-04-13,2723.98
2010-04-15,2675.81
2010-04-16,2657.91
2010-04-19,2604.98
2010-04-20,2609.85
2010-04-21,2597.24
2010-04-22,2631.76
2010-04-23,2650.95
2010-04-26,2627.19
2010-04-27,2628.75
2010-04-28,2549.1
2010-04-29,2582.24
2010-04-30,2596.86
2010-05-03,2582.44
2010-05-04,2567.1
2010-05-05,2557.41
2010-05-06,2545.49
2010-05-07,2575.47
2010-05-10,2659.73
2010-05-11,2627.76
2010-05-12,2647.43
2010-05-13,2641.23
2010-05-14,2586.84
2010-05-17,2535.47
2010-05-18,2552.14
2010-05-19,2495.98
2010-05-20,2539.96
2010-05-21,2519.21
2010-05-24,2554.76
2010-05-25,2487.49
2010-05-26,2528.12
2010-05-27,2583.66
2010-05-28,2608.96
2010-05-31,2653.58
2010-06-01,2584.62
2010-06-02,2602.52
2010-06-03,2646.62
2010-06-04,2643.85
2010-06-07,2592.58
2010-06-08,2557.55
2010-06-09,2588.98
2010-06-10,2607.12
2010-06-11,2650.32
2010-06-14,2695.44
2010-06-15,2674.76
2010-06-16,2664.79
2010-06-17,2697.72
2010-06-18,2671.18
2010-06-21,2696.63
2010-06-22,2698.56
2010-06-23,2695.23
2010-06-24,2678.01
2010-06-25,2756.75
2010-06-28,2829.01
2010-06-29,2790.7
2010-06-30,2840.16
2010-07-01,2810.61
2010-07-02,2803.4
2010-07-05,2789.88
2010-07-06,2801.63
2010-07-07,2756.59
2010-07-08,2783.84
2010-07-09,2792.41
2010-07-12,2783.46
2010-07-13,2818.92
2010-07-14,2800.05
2010-07-15,2780.96
2010-07-16,2774.52
2010-07-19,2763.66
2010-07-20,2751.17
2010-07-21,2767.64
2010-07-22,2775.58
2010-07-23,2768.67
2010-07-26,2751.46
2010-07-27,2756.55
2010-07-28,2704.11
2010-07-29,2679.85
2010-07-30,2680.91
2010-08-02,2706.75
2010-08-03,2727.39
2010-08-04,2708.17
2010-08-05,2688.77
2010-08-06,2673.27
2010-08-09,2663.81
2010-08-10,2655.81
2010-08-11,2648.94
2010-08-12,2655.17
2010-08-13,2674.88
2010-08-16,2653.06
2010-08-17,2650.61
2010-08-18,2660.22
2010-08-19,2674.56
2010-08-20,2690.98
2010-08-23,2702.17
2010-08-24,2690.69
2010-08-25,2674.15
2010-08-26,2658.04
2010-08-27,2661.19
2010-08-30,2669.55
2010-08-31,2614.79
2010-09-01,2654.31
2010-09-02,2650.36
2010-09-03,2635.59
2010-09-06,2687.22
2010-09-07,2701.13
