Date,Close
18-06-2015,1603.57
19-06-2015,1622.3
22-06-2015,1614.46
23-06-2015,1626.24
24-06-2015,1598.73
25-06-2015,1602.05
26-06-2015,1570.05
29-06-2015,1565.74
30-06-2015,1589.55
01-07-2015,1601.92
02-07-2015,1651.05
03-07-2015,1644.2
06-07-2015,1634.08
07-07-2015,1622.79
08-07-2015,1629.18
09-07-2015,1630.44
10-07-2015,1594.66
13-07-2015,1607.62
14-07-2015,1610.1
15-07-2015,1617.61
16-07-2015,1628.05
17-07-2015,1647.58
20-07-2015,1654.57
21-07-2015,1668.88
22-07-2015,1660.49
23-07-2015,1642.37
24-07-2015,1625.19
27-07-2015,1582.72
28-07-2015,1566.51
29-07-2015,1580.66
30-07-2015,1588.06
31-07-2015,1602.36
03-08-2015,1618.26
04-08-2015,1601.05
05-08-2015,1604.92
06-08-2015,1598.05
07-08-2015,1580.4
10-08-2015,1574.64
11-08-2015,1553.36
12-08-2015,1528.75
13-08-2015,1480.43
14-08-2015,1496.4
17-08-2015,1495.25
18-08-2015,1477.7
19-08-2015,1467.72
20-08-2015,1451.35
21-08-2015,1423.93
24-08-2015,1331.26
25-08-2015,1359.24
26-08-2015,1331.03
27-08-2015,1357.17
28-08-2015,1391.33
31-08-2015,1389.6
01-09-2015,1356.45
02-09-2015,1359.03
03-09-2015,1367.8
04-09-2015,1368.64
07-09-2015,1352.53
08-09-2015,1347.21
09-09-2015,1388.93
10-09-2015,1371.19
11-09-2015,1357.89
14-09-2015,1388.27
15-09-2015,1365.32
16-09-2015,1379.82
18-09-2015,1384.05
21-09-2015,1387.39
22-09-2015,1369.28
23-09-2015,1341.85
24-09-2015,1329.7
28-09-2015,1309.44
29-09-2015,1282.05
30-09-2015,1331.6
01-10-2015,1367.81
05-10-2015,1403.28
06-10-2015,1426.19
07-10-2015,1426.45
08-10-2015,1408.75
09-10-2015,1412.89
12-10-2015,1402.71
13-10-2015,1403.04
14-10-2015,1408.46
15-10-2015,1416.68
16-10-2015,1415.92
19-10-2015,1455.42
20-10-2015,1444
21-10-2015,1465.89
23-10-2015,1405.54
26-10-2015,1385.54
27-10-2015,1387.73
28-10-2015,1402.22
29-10-2015,1390.98
30-10-2015,1376.68
02-11-2015,1385.69
03-11-2015,1379.46
04-11-2015,1376
05-11-2015,1344.41
06-11-2015,1351.89
09-11-2015,1337.56
10-11-2015,1313.29
11-11-2015,1321.16
13-11-2015,1309.16
16-11-2015,1311.52
17-11-2015,1319.02
18-11-2015,1324.88
19-11-2015,1338.31
20-11-2015,1342.75
23-11-2015,1340.52
24-11-2015,1353.38
26-11-2015,1389.43
27-11-2015,1381.11
30-11-2015,1357.37
01-12-2015,1341.88
02-12-2015,1348.71
03-12-2015,1343.49
04-12-2015,1342.5
07-12-2015,1345.4
08-12-2015,1331.81
09-12-2015,1303.01
10-12-2015,1315.05
11-12-2015,1293.47
14-12-2015,1300.08
15-12-2015,1297.25
16-12-2015,1328.65
17-12-2015,1335.39
18-12-2015,1336.39
21-12-2015,1347.24
22-12-2015,1357.07
23-12-2015,1388.37
24-12-2015,1402.51
28-12-2015,1389.11
29-12-2015,1399.18
30-12-2015,1405.85
31-12-2015,1424.88
01-01-2016,1429.01
04-01-2016,1383.33
05-01-2016,1375.74
06-01-2016,1361
07-01-2016,1341.36
08-01-2016,1350.17
11-01-2016,1339.88
12-01-2016,1314.01
13-01-2016,1291.44
14-01-2016,1284.48
15-01-2016,1251.87
18-01-2016,1219.82
19-01-2016,1253.24
20-01-2016,1228.75
21-01-2016,1228.16
22-01-2016,1198.2
25-01-2016,1198.49
27-01-2016,1211.94
28-01-2016,1182.79
29-01-2016,1170.38
01-02-2016,1193.04
02-02-2016,1197.96
03-02-2016,1173.37
04-02-2016,1173.7
05-02-2016,1192.52
08-02-2016,1201.79
09-02-2016,1197.68
