Date,Close
30-12-2005,2445.76
02-01-2006,2429.82
03-01-2006,2465.1
04-01-2006,2492.38
05-01-2006,2478.39
06-01-2006,2486.93
09-01-2006,2473.58
10-01-2006,2435.9
12-01-2006,2398.92
13-01-2006,2393.42
16-01-2006,2359.94
17-01-2006,2338.86
18-01-2006,2332.17
19-01-2006,2411.68
20-01-2006,2403.62
23-01-2006,2371.14
24-01-2006,2404.94
25-01-2006,2417.55
27-01-2006,2454.26
30-01-2006,2449.42
31-01-2006,2460.9
01-02-2006,2433.19
02-02-2006,2426.99
03-02-2006,2406.5
06-02-2006,2441.66
07-02-2006,2456
08-02-2006,2457.41
10-02-2006,2460.48
13-02-2006,2463.2
14-02-2006,2433.39
15-02-2006,2419.5
16-02-2006,2420.96
17-02-2006,2425.13
20-02-2006,2435.28
21-02-2006,2445.23
22-02-2006,2439.6
23-02-2006,2445.45
24-02-2006,2422.46
27-02-2006,2461.27
28-02-2006,2450.14
01-03-2006,2518.98
02-03-2006,2522.6
03-03-2006,2520.6
06-03-2006,2538.37
07-03-2006,2512.62
08-03-2006,2475.66
09-03-2006,2490.18
10-03-2006,2548.98
13-03-2006,2583.86
14-03-2006,2562.96
16-03-2006,2586.49
17-03-2006,2575.52
20-03-2006,2636.57
21-03-2006,2619.22
22-03-2006,2600.79
23-03-2006,2590.79
24-03-2006,2608.73
27-03-2006,2610.94
28-03-2006,2638.09
29-03-2006,2694.11
30-03-2006,2734.64
31-03-2006,2713.12
03-04-2006,2801.78
04-04-2006,2803.49
05-04-2006,2785.53
07-04-2006,2752.46
10-04-2006,2770.26
12-04-2006,2680.05
13-04-2006,2635
17-04-2006,2761.59
18-04-2006,2852.67
19-04-2006,2820.65
20-04-2006,2828.79
21-04-2006,2807.65
24-04-2006,2762.09
25-04-2006,2709.17
26-04-2006,2764.82
27-04-2006,2717.48
28-04-2006,2714.02
29-04-2006,2745.43
02-05-2006,2755.41
03-05-2006,2789.83
04-05-2006,2795.9
05-05-2006,2796.98
08-05-2006,2814.45
09-05-2006,2816.22
10-05-2006,2824.71
11-05-2006,2811.12
12-05-2006,2795.01
15-05-2006,2720.17
16-05-2006,2710.56
17-05-2006,2775.3
18-05-2006,2618.76
19-05-2006,2526.68
22-05-2006,2404.57
23-05-2006,2483.63
24-05-2006,2449.71
25-05-2006,2487.58
26-05-2006,2516.22
29-05-2006,2529.17
30-05-2006,2540.36
31-05-2006,2452.86
01-06-2006,2371.95
02-06-2006,2433.13
05-06-2006,2376.11
06-06-2006,2324.97
07-06-2006,2289.82
08-06-2006,2191.4
09-06-2006,2271.74
12-06-2006,2227.36
13-06-2006,2128.6
14-06-2006,2051.11
15-06-2006,2207.04
16-06-2006,2313.13
19-06-2006,2333.5
20-06-2006,2298
21-06-2006,2364.86
22-06-2006,2395.99
23-06-2006,2434.53
25-06-2006,2434.13
26-06-2006,2351.94
27-06-2006,2386.12
28-06-2006,2402.69
29-06-2006,2411.95
30-06-2006,2493.75
03-07-2006,2524.99
04-07-2006,2515.61
05-07-2006,2557.98
06-07-2006,2529.01
07-07-2006,2474.95
10-07-2006,2553.61
11-07-2006,2532.63
12-07-2006,2660.28
13-07-2006,2631.28
14-07-2006,2597.64
17-07-2006,2512.2
18-07-2006,2526.9
19-07-2006,2453.41
20-07-2006,2526.9
21-07-2006,2461.39
24-07-2006,2498.01
25-07-2006,2525.49
26-07-2006,2592.73
27-07-2006,2616.59
28-07-2006,2581.48
31-07-2006,2610.77
01-08-2006,2617.08
02-08-2006,2643.89
03-08-2006,2662.47
04-08-2006,2664.85
07-08-2006,2640.51
08-08-2006,2677.71
09-08-2006,2713.16
10-08-2006,2727.23
11-08-2006,2743.27
14-08-2006,2773.04
16-08-2006,2790.35
17-08-2006,2799.53
18-08-2006,2794.38
21-08-2006,2822.23
22-08-2006,2812.75
23-08-2006,2797.42
24-08-2006,2821.3
25-08-2006,2829.66
28-08-2006,2836.54
29-08-2006,2871.52
30-08-2006,2863.71
31-08-2006,2848.03
01-09-2006,2852.44
04-09-2006,2900.51
05-09-2006,2897.32
06-09-2006,2898.68
07-09-2006,2869.23
08-09-2006,2883.8
11-09-2006,2805.22
12-09-2006,2860.06
13-09-2006,2919.62
14-09-2006,2935.3
15-09-2006,2927.98
18-09-2006,2939.35
19-09-2006,2940.77
20-09-2006,2988.43
21-09-2006,3014.56
22-09-2006,2998.33
25-09-2006,2975.86
26-09-2006,3003.35
27-09-2006,3001.27
28-09-2006,2989.48
29-09-2006,2998.75
03-10-2006,2981.75
04-10-2006,2937.8
05-10-2006,2994.15
06-10-2006,3004.03
09-10-2006,3012.84
10-10-2006,3018.33
11-10-2006,3065.33
12-10-2006,3128.5
13-10-2006,3206.93
16-10-2006,3243.31
17-10-2006,3244.24
18-10-2006,3248.71
19-10-2006,3214.23
20-10-2006,3210.88
21-10-2006,3224.17
23-10-2006,3197.96
26-10-2006,3226.37
27-10-2006,3287.18
30-10-2006,3313.75
31-10-2006,3270.85
01-11-2006,3295.79
02-11-2006,3287.1
03-11-2006,3276.79
06-11-2006,3278.72
07-11-2006,3287.15
08-11-2006,3286.63
09-11-2006,3317.45
10-11-2006,3332.97
13-11-2006,3380.04
14-11-2006,3415.36
15-11-2006,3425.28
16-11-2006,3414.76
17-11-2006,3405.13
20-11-2006,3484.59
21-11-2006,3542.5
22-11-2006,3580.77
23-11-2006,3560.29
24-11-2006,3566.9
27-11-2006,3588.95
28-11-2006,3516.28
29-11-2006,3511.46
30-11-2006,3559.5
01-12-2006,3594.35
04-12-2006,3588.41
05-12-2006,3627.43
06-12-2006,3635.21
07-12-2006,3610.07
08-12-2006,3577.63
11-12-2006,3506.98
12-12-2006,3404.12
13-12-2006,3459.25
14-12-2006,3552.88
15-12-2006,3597.94
18-12-2006,3587.69
19-12-2006,3488.72
20-12-2006,3479.96
21-12-2006,3492.09
22-12-2006,3521.8
26-12-2006,3601.54
27-12-2006,3657.39
28-12-2006,3660.9
29-12-2006,3650.63
02-01-2007,3700.92
03-01-2007,3749.1
04-01-2007,3702.32
05-01-2007,3674.79
08-01-2007,3590.54
09-01-2007,3559.86
10-01-2007,3518.5
11-01-2007,3606.38
12-01-2007,3693.39
15-01-2007,3715.62
16-01-2007,3714.72
17-01-2007,3722.03
18-01-2007,3738.27
19-01-2007,3713.62
22-01-2007,3731.76
23-01-2007,3722.98
24-01-2007,3722.2
25-01-2007,3777.26
29-01-2007,3758.74
31-01-2007,3748.46
01-02-2007,3809.77
02-02-2007,3887.39
05-02-2007,3914.84
06-02-2007,3892.8
07-02-2007,3949.14
08-02-2007,3943.85
09-02-2007,3899.67
12-02-2007,3787.75
13-02-2007,3758.04
14-02-2007,3782.96
15-02-2007,3923.29
19-02-2007,3925.93
20-02-2007,3886.34
21-02-2007,3851.11
22-02-2007,3826.74
23-02-2007,3703.56
26-02-2007,3671.17
27-02-2007,3628.17
28-02-2007,3459.47
01-03-2007,3575.7
02-03-2007,3491.37
05-03-2007,3351.77
06-03-2007,3488.28
07-03-2007,3464.26
08-03-2007,3581.77
09-03-2007,3539.62
12-03-2007,3565.72
13-03-2007,3580.48
14-03-2007,3438.1
15-03-2007,3473.2
16-03-2007,3431.66
19-03-2007,3508.21
20-03-2007,3504.54
21-03-2007,3566.65
22-03-2007,3642.01
23-03-2007,3625.33
26-03-2007,3590.27
28-03-2007,3485.79
29-03-2007,3513.48
30-03-2007,3528.76
02-04-2007,3368.41
03-04-2007,3421.37
04-04-2007,3454.98
05-04-2007,3463.39
09-04-2007,3546.46
10-04-2007,3508.69
11-04-2007,3503.64
12-04-2007,3525.65
13-04-2007,3638.14
16-04-2007,3716.58
17-04-2007,3646.54
18-04-2007,3677.68
19-04-2007,3643.01
20-04-2007,3722.49
23-04-2007,3731.68
24-04-2007,3752.9
25-04-2007,3715.39
26-04-2007,3714.9
27-04-2007,3669.51
30-04-2007,3725.36
03-05-2007,3772.41
04-05-2007,3737.4
07-05-2007,3704.54
08-05-2007,3655.54
09-05-2007,3645.67
10-05-2007,3635.94
11-05-2007,3665.55
14-05-2007,3686.83
15-05-2007,3661.36
16-05-2007,3679.14
17-05-2007,3721.86
18-05-2007,3722.26
21-05-2007,3712.22
22-05-2007,3729.21
23-05-2007,3696.34
24-05-2007,3675.19
25-05-2007,3744.08
28-05-2007,3726.62
29-05-2007,3735.63
30-05-2007,3664.75
31-05-2007,3705.68
01-06-2007,3729.18
04-06-2007,3689.64
05-06-2007,3722.45
06-06-2007,3701.47
07-06-2007,3738.12
08-06-2007,3740.35
11-06-2007,3736.33
12-06-2007,3706.3
13-06-2007,3682.59
14-06-2007,3741.58
15-06-2007,3721.74
18-06-2007,3688.63
19-06-2007,3684.5
20-06-2007,3700.9
21-06-2007,3709.4
22-06-2007,3698.54
25-06-2007,3693.21
26-06-2007,3704.06
27-06-2007,3704.5
28-06-2007,3699.51
29-06-2007,3723.7
02-07-2007,3734.9
03-07-2007,3773.78
04-07-2007,3754.21
05-07-2007,3725.11
06-07-2007,3814.86
09-07-2007,3855.65
10-07-2007,3854.99
11-07-2007,3778.13
12-07-2007,3805.84
13-07-2007,3817.82
16-07-2007,3812.8
17-07-2007,3801.72
18-07-2007,3824.63
19-07-2007,3882.2
20-07-2007,3884.46
23-07-2007,3892.83
24-07-2007,3903.3
25-07-2007,3881.21
26-07-2007,3914.22
27-07-2007,3785.11
30-07-2007,3772.62
31-07-2007,3810.36
01-08-2007,3668.7
02-08-2007,3655.18
03-08-2007,3688.26
06-08-2007,3612.22
07-08-2007,3635.83
08-08-2007,3747.2
09-08-2007,3689.09
10-08-2007,3661.62
13-08-2007,3677.91
14-08-2007,3675.22
16-08-2007,3535.42
17-08-2007,3456.66
20-08-2007,3480.9
21-08-2007,3358.81
22-08-2007,3421.97
23-08-2007,3416.1
24-08-2007,3466.72
27-08-2007,3534.47
28-08-2007,3571.46
29-08-2007,3555.06
30-08-2007,3592.9
31-08-2007,3626.58
03-09-2007,3638.87
04-09-2007,3634.83
05-09-2007,3635.58
06-09-2007,3647.37
07-09-2007,3642.3
10-09-2007,3605.36
11-09-2007,3554.38
12-09-2007,3540.44
13-09-2007,3562.58
14-09-2007,3529.85
17-09-2007,3479.07
18-09-2007,3500.35
19-09-2007,3619.93
20-09-2007,3580.26
21-09-2007,3638.25
24-09-2007,3641.44
25-09-2007,3651.41
26-09-2007,3720.46
27-09-2007,3784.5
28-09-2007,3766
01-10-2007,3780.54
03-10-2007,3905.77
04-10-2007,3887.56
05-10-2007,3900.88
08-10-2007,3885.81
09-10-2007,4052.64
10-10-2007,4171.56
11-10-2007,4089.19
12-10-2007,4006.63
15-10-2007,4101.75
16-10-2007,4058.33
17-10-2007,4044.25
18-10-2007,3942.78
19-10-2007,3917.44
22-10-2007,3857.17
23-10-2007,3974.25
24-10-2007,3930.33
25-10-2007,3962.59
26-10-2007,3980.74
29-10-2007,4015.66
30-10-2007,3992.52
31-10-2007,3984.54
01-11-2007,3935.94
02-11-2007,3902.39
05-11-2007,3900.25
06-11-2007,3838
07-11-2007,3715.36
08-11-2007,3659.08
09-11-2007,3633.22
12-11-2007,3534.77
13-11-2007,3537.24
14-11-2007,3672.75
15-11-2007,3673.89
16-11-2007,3657.77
19-11-2007,3670.74
20-11-2007,3615.77
21-11-2007,3531.35
22-11-2007,3512.04
23-11-2007,3555.44
26-11-2007,3627.62
27-11-2007,3605.48
28-11-2007,3582.63
29-11-2007,3575.16
30-11-2007,3668.25
03-12-2007,3731.38
04-12-2007,3732.02
05-12-2007,3739.38
06-12-2007,3770.06
07-12-2007,3873
10-12-2007,3883.49
11-12-2007,3946.16
12-12-2007,3963.63
13-12-2007,3880.37
14-12-2007,3838.39
17-12-2007,3702.21
18-12-2007,3701.62
19-12-2007,3721.18
20-12-2007,3776.96
24-12-2007,3961.96
26-12-2007,4005.05
27-12-2007,3975.09
28-12-2007,3950.07
31-12-2007,4015.03
01-01-2008,3973.32
02-01-2008,3960.64
03-01-2008,3903.74
04-01-2008,3911.51
07-01-2008,3863.68
08-01-2008,3905.16
09-01-2008,3917.84
10-01-2008,3825.1
